0.000000000000000000e+00 1.023612613976269570e+00
1.900000000000000105e-05 5.855724291543337179e-01
3.800000000000000209e-05 1.436118185951033577e-01
5.700000000000000314e-05 -2.974468133575196016e-01
7.600000000000000418e-05 -7.327892103178997862e-01
9.500000000000000523e-05 -1.157661804240763814e+00
1.140000000000000063e-04 -1.567423612000286459e+00
1.330000000000000073e-04 -1.957596921601609141e+00
1.520000000000000084e-04 -2.323916214469717634e+00
1.710000000000000094e-04 -2.662374789328640912e+00
1.900000000000000105e-04 -2.969268578056554642e+00
2.090000000000000115e-04 -3.241236674380083116e+00
2.280000000000000126e-04 -3.475298131972025306e+00
2.470000000000000407e-04 -3.668884629066786474e+00
2.660000000000000146e-04 -3.819868641681670507e+00
2.849999999999999886e-04 -3.926586816407104941e+00
3.040000000000000167e-04 -3.987858286016579878e+00
3.230000000000000449e-04 -4.002997726241277476e+00
3.420000000000000188e-04 -3.971823009366539203e+00
3.609999999999999928e-04 -3.894657369225586585e+00
3.800000000000000209e-04 -3.772326052025011034e+00
3.990000000000000491e-04 -3.606147487614099312e+00
4.180000000000000230e-04 -3.397919075597582772e+00
4.369999999999999970e-04 -3.149897739517211193e+00
4.560000000000000251e-04 -2.864775459453431150e+00
4.750000000000000533e-04 -2.545650048286229428e+00
4.940000000000000814e-04 -2.195991488847409467e+00
5.130000000000000011e-04 -1.819604197748336816e+00
5.320000000000000293e-04 -1.420585626250776556e+00
5.510000000000000574e-04 -1.003281648670574011e+00
5.699999999999999772e-04 -5.722392240065884428e-01
5.890000000000000053e-04 -1.321568464318960134e-01
6.080000000000000335e-04 3.121666754185762893e-01
6.270000000000000616e-04 7.558845519915990963e-01
6.460000000000000898e-04 1.194154888478511367e+00
6.650000000000000095e-04 1.622193525775278200e+00
6.840000000000000377e-04 2.035326270078877453e+00
7.030000000000000658e-04 2.429039940939503595e+00
7.219999999999999855e-04 2.799031680267673572e+00
7.410000000000000137e-04 3.141255983592543544e+00
7.600000000000000418e-04 3.451968939512072065e+00
7.790000000000000700e-04 3.727769193578455820e+00
7.980000000000000981e-04 3.965635188425379987e+00
8.170000000000000179e-04 4.162958272421981576e+00
8.360000000000000460e-04 4.317571314089393653e+00
