0.000000000000000000e+00 -4.812603025038597160e+00
1.900000000000000105e-05 -4.740003251718778010e+00
3.800000000000000209e-05 -4.606780251912485191e+00
5.700000000000000314e-05 -4.414643595089717820e+00
7.600000000000000418e-05 -4.166068314612653367e+00
9.500000000000000523e-05 -3.864263032130252462e+00
1.140000000000000063e-04 -3.513128547006487246e+00
1.330000000000000073e-04 -3.117207425203929461e+00
1.520000000000000084e-04 -2.681625239069258093e+00
1.710000000000000094e-04 -2.212024218094625461e+00
1.900000000000000105e-04 -1.714490169496739380e+00
2.090000000000000115e-04 -1.195473615141763757e+00
2.280000000000000126e-04 -6.617061667319864560e-01
2.470000000000000407e-04 -1.201132233563662055e-01
2.660000000000000146e-04 4.222758763968729734e-01
2.849999999999999886e-04 9.584190821292715157e-01
3.040000000000000167e-04 1.481353055181523271e+00
3.230000000000000449e-04 1.984283601152672105e+00
3.420000000000000188e-04 2.460673936983515997e+00
3.609999999999999928e-04 2.904329645884894173e+00
3.800000000000000209e-04 3.309479216033466287e+00
3.990000000000000491e-04 3.670849115908427329e+00
4.180000000000000230e-04 3.983732429710619805e+00
4.369999999999999970e-04 4.244050159603336425e+00
4.560000000000000251e-04 4.448404396399314287e+00
4.750000000000000533e-04 4.594122665629697622e+00
4.940000000000000814e-04 4.679292870264344373e+00
5.130000000000000011e-04 4.702788373240600173e+00
5.320000000000000293e-04 4.664282890808279625e+00
5.510000000000000574e-04 4.564254999888390785e+00
5.699999999999999772e-04 4.403982197400159393e+00
5.890000000000000053e-04 4.185524585150967702e+00
6.080000000000000335e-04 3.911698388583412900e+00
6.270000000000000616e-04 3.586039649747863045e+00
6.460000000000000898e-04 3.212758562539803187e+00
6.650000000000000095e-04 2.796685039888011204e+00
6.840000000000000377e-04 2.343206216628770377e+00
7.030000000000000658e-04 1.858196696725542552e+00
7.219999999999999855e-04 1.347942447968923929e+00
7.410000000000000137e-04 8.190593300851360947e-01
7.600000000000000418e-04 2.784073121651964300e-01
7.790000000000000700e-04 -2.669985083186225405e-01
7.980000000000000981e-04 -8.100789307700750896e-01
8.170000000000000179e-04 -1.343782539902740325e+00
8.360000000000000460e-04 -1.861177264661098008e+00
8.550000000000000742e-04 -2.355540418813581560e+00
8.739999999999999939e-04 -2.820446053693318245e+00
8.930000000000000221e-04 -3.249848488083770803e+00
9.120000000000000502e-04 -3.638160929475446892e+00
9.310000000000000784e-04 -3.980328164284188119e+00
9.500000000000001065e-04 -4.271892371279584211e+00
9.690000000000000262e-04 -4.509051201430842148e+00
9.880000000000001628e-04 -4.688707367476112609e+00
1.007000000000000083e-03 -4.808509096519285819e+00
1.026000000000000002e-03 -4.866880917336757761e+00
1.045000000000000139e-03 -4.863044379393931749e+00
1.064000000000000059e-03 -4.797028431148611105e+00
1.082999999999999978e-03 -4.669669319377156569e+00
1.102000000000000115e-03 -4.482600007256625219e+00
1.121000000000000035e-03 -4.238229245015515900e+00
1.139999999999999954e-03 -3.939710561359319740e+00
1.159000000000000091e-03 -3.590901574802429330e+00
1.178000000000000011e-03 -3.196314149886182232e+00
1.197000000000000147e-03 -2.761056042261718968e+00
1.216000000000000067e-03 -2.290764787368869460e+00
1.234999999999999987e-03 -1.791534688384016416e+00
1.254000000000000123e-03 -1.269837848992914076e+00
1.273000000000000043e-03 -7.324402741920840176e-01
1.292000000000000180e-03 -1.863141266914899175e-01
1.311000000000000099e-03 3.614527232109961963e-01
1.330000000000000019e-03 9.037486809063940418e-01
1.349000000000000156e-03 1.433530750191351899e+00
1.368000000000000075e-03 1.943915996933351265e+00
1.386999999999999995e-03 2.428270965905241496e+00
1.406000000000000132e-03 2.880297889194736172e+00
1.425000000000000051e-03 3.294116565848265843e+00
1.443999999999999971e-03 3.664340848227011005e+00
1.463000000000000108e-03 3.986148740203094398e+00
1.482000000000000027e-03 4.255345194929427421e+00
1.501000000000000164e-03 4.468416794380528856e+00
1.520000000000000084e-03 4.622577597979050879e+00
1.539000000000000003e-03 4.715805562029335540e+00
1.558000000000000140e-03 4.746869053905573566e+00
1.577000000000000060e-03 4.715343113355320526e+00
1.596000000000000196e-03 4.621615246289300316e+00
1.615000000000000116e-03 4.466880672258390916e+00
1.634000000000000036e-03 4.253127083687692434e+00
1.653000000000000172e-03 3.983109111161793336e+00
1.672000000000000092e-03 3.660312822731239812e+00
1.691000000000000012e-03 3.288910714742188990e+00
1.710000000000000148e-03 2.873707775271844067e+00
1.729000000000000068e-03 2.420079317371062189e+00
1.747999999999999988e-03 1.933901386392030464e+00
1.767000000000000124e-03 1.421474642388303788e+00
1.786000000000000044e-03 8.894427035665941617e-01
1.805000000000000181e-03 3.447060090458942128e-01
1.824000000000000100e-03 -2.056676823039301494e-01
1.843000000000000020e-03 -7.545349960932176137e-01
1.862000000000000157e-03 -1.294769659890876223e+00
1.881000000000000076e-03 -1.819355030530243056e+00
1.900000000000000213e-03 -2.321475229908926963e+00
1.919000000000000133e-03 -2.794603705577649144e+00
1.938000000000000052e-03 -3.232588065456190929e+00
1.956999999999999972e-03 -3.629730083983506717e+00
1.976000000000000326e-03 -3.980859839319398130e+00
1.995000000000000245e-03 -4.281403017054869586e+00
2.014000000000000165e-03 -4.527440504282882472e+00
2.033000000000000085e-03 -4.715759497647293408e+00
2.052000000000000005e-03 -4.843895458932893305e+00
2.070999999999999924e-03 -4.910164370317774640e+00
2.090000000000000278e-03 -4.913684867189142658e+00
2.109000000000000197e-03 -4.854389957676363387e+00
2.128000000000000117e-03 -4.733028173158592367e+00
2.147000000000000037e-03 -4.551154131173387185e+00
2.165999999999999957e-03 -4.311108629587756091e+00
2.185000000000000310e-03 -4.015988526868567554e+00
2.204000000000000230e-03 -3.669606795967877755e+00
2.223000000000000149e-03 -3.276443267056740716e+00
2.242000000000000069e-03 -2.841586695402280149e+00
2.260999999999999989e-03 -2.370668903522226145e+00
2.279999999999999909e-03 -1.869791849922126659e+00
2.299000000000000262e-03 -1.345448568832411151e+00
2.318000000000000182e-03 -8.044390052738374930e-01
2.337000000000000102e-03 -2.537818363969535085e-01
2.356000000000000021e-03 2.993765774608725394e-01
2.374999999999999941e-03 8.478549309099274733e-01
2.394000000000000294e-03 1.384530197395713369e+00
