0.000000000000000000e+00 4.125250467754549948e-04
1.900000000000000105e-05 3.331189981953795211e-04
3.800000000000000209e-05 2.860301266818914825e-04
5.700000000000000314e-05 2.716482255056197506e-04
7.600000000000000418e-05 2.899977648891415081e-04
9.500000000000000523e-05 3.407388109429560592e-04
1.140000000000000063e-04 4.231719868717736632e-04
1.330000000000000073e-04 5.362474126866184979e-04
1.520000000000000084e-04 6.785775158488281493e-04
1.710000000000000094e-04 8.484535624048581337e-04
1.900000000000000105e-04 1.043865717375266986e-03
2.090000000000000115e-04 1.262526404218636353e-03
2.280000000000000126e-04 1.501896697048574853e-03
2.470000000000000407e-04 1.759215446090420850e-03
2.660000000000000146e-04 2.031530806925351765e-03
2.849999999999999886e-04 2.315733818065896649e-03
3.040000000000000167e-04 2.608593649045066586e-03
3.230000000000000449e-04 2.906794123360102386e-03
3.420000000000000188e-04 3.206971106986075681e-03
3.609999999999999928e-04 3.505750344206348505e-03
3.800000000000000209e-04 3.799785318128104557e-03
3.990000000000000491e-04 4.085794713599630139e-03
4.180000000000000230e-04 4.360599065302592052e-03
4.369999999999999970e-04 4.621156183430842092e-03
4.560000000000000251e-04 4.864594963557828007e-03
4.750000000000000533e-04 5.088247205822658131e-03
4.940000000000000814e-04 5.289677091263206635e-03
5.130000000000000011e-04 5.466707989701819100e-03
5.320000000000000293e-04 5.617446303732267533e-03
5.510000000000000574e-04 5.740302086861269991e-03
5.699999999999999772e-04 5.834006210062858688e-03
5.890000000000000053e-04 5.897623889921827477e-03
6.080000000000000335e-04 5.930564432281940426e-03
6.270000000000000616e-04 5.932587087822265536e-03
6.460000000000000898e-04 5.903802959479054029e-03
6.650000000000000095e-04 5.844672945873908253e-03
6.840000000000000377e-04 5.756001749180334262e-03
7.030000000000000658e-04 5.638928019892098034e-03
7.219999999999999855e-04 5.494910754083991850e-03
7.410000000000000137e-04 5.325712100529532422e-03
7.600000000000000418e-04 5.133376775170732549e-03
7.790000000000000700e-04 4.920208318155463480e-03
7.980000000000000981e-04 4.688742463887974991e-03
8.170000000000000179e-04 4.441717926599893576e-03
8.360000000000000460e-04 4.182044932755146771e-03
8.550000000000000742e-04 3.912771856520980661e-03
